Gene_name	interaction_scores	phylogenetic_scores	motif_score	pa_score	single_cell_score	total_score_sums	total_score_weighted
ASB3	0.509680884380029	0	0	0	0	0.509680884380029	0.324205011275597
ASB4	0.632198686706448	0	0	0.5	0	1.13219868670645	0.427457047930764
ASB5	0	0	0.340260480708051	0	0	0.340260480708051	0.0357781115458821
ASB6	0.164107201436206	0	0	0	0	0.164107201436206	0.104387625124982
ASB7	0.67652080068314	0	0	0	0	0.67652080068314	0.430330900246428
ASB8	0.462104750293292	0	0	0	0	0.462104750293292	0.293942112350514
ASB9	0.380455738411282	0	0	0	0	0.380455738411282	0.24200565636581
ASB9P1	0	0	0	0	0	0	0
ASB10	0.461975292558649	0	0	0	0	0.461975292558649	0.293859765047317
ASB11	0	0	0	0	0	0	0
ASB12	0.286491156956461	0	0	0	0	0.286491156956461	0.182235339048293
ASB13	0.273149036485798	0	0	0	0	0.273149036485798	0.173748494730218
ASB14	0.55580997816461	0	0.595619793568828	0	0	1.15142977173344	0.416176391038575
ASB15	0.64071168614197	0	0	0	0	0.64071168614197	0.407552933209836
ASB16	0.544064316585473	0	0	0	0	0.544064316585473	0.346076110168033
ASB17	0.694476498515765	0	0	0	0	0.694476498515765	0.441752413975294
ASB18	0.495318296490874	0	0	0	0	0.495318296490874	0.315069053637683
ASCC1	0.461589630847193	0	0	0.5	0	0.961589630847193	0.318933631468226
ASCC2	0.53100223857516	0	0	0	0.0838675428947667	0.614869781469927	0.420712542826567
ASCC3	0.593933179677846	0	0	0	0.0767076819244225	0.670640861602268	0.453661429370425
ASCL1	0.254907224786504	0	0	0	0	0.254907224786504	0.162144985654435
ASCL2	0.569021214385838	0	0	0	0	0.569021214385838	0.361951045996974
ASCL3	0.516078049920787	0	0	0	0	0.516078049920787	0.328274210631182
ASCL4	0.605417610397933	0	0	0	0	0.605417610397933	0.385102579321293
ASCL5	0	0	0	0	0	0	0
ASD1	0	0	0	0	0	0	0
ASDURF	0	0	0	0	0	0	0
ASF1A	0.382591221487475	0	0	0	0	0.382591221487475	0.243364024584069
ASF1B	0.480743382800399	0	0	0	0	0.480743382800399	0.305798036807007
ASGR1	0	0	0	0	0	0	0
ASGR2	0	0	0	0	0	0	0
ASH1L	0.420982411494373	0	0	0.5	0.583313480306262	1.50429589180064	0.870001649626108
ASH2L	0.622740339297816	0	0	0	0	0.622740339297816	0.396121465236824
ASH2LP1	0	0	0	0	0	0	0
ASH2LP2	0	0	0	0	0	0	0
ASH2LP3	0	0	0	0	0	0	0
ASIC1	0.533965411260401	0	0	0	0	0.533965411260401	0.339652255918979
ASIC2	0	0	0	0	0	0	0
ASIC3	0.540017804191669	0	0.206012245631511	0	0	0.74603004982318	0.365164166757976
ASIC4	0.579186014281911	0	0	0	0	0.579186014281911	0.368416815394877
ASIC5	0	0	0	0	0	0	0
ASIP	0	0	0	0	0	0	0
ASL	0.273802246193185	0	0	0	0	0.273802246193185	0.174163997581196
ASLP1	0	0	0	0	0	0	0
ASMT	0	0	0	0	0	0	0
ASMTL	0.485741714520666	0	0	0	0	0.485741714520666	0.308977446200984
ASNS	0.473935016504425	0	0	0	0	0.473935016504425	0.301467275070789
ASNSD1	0.395741875896554	0	0	0	0.0777305192059004	0.473472395102454	0.328604695139575
ASNSP1	0	0	0	0	0	0	0
ASNSP2	0	0	0	0	0	0	0
ASNSP3	0	0	0	0	0	0	0
ASNSP4	0	0	0	0	0	0	0
ASNSP5	0	0	0	0	0	0	0
ASNSP6	0	0	0	0	0	0	0
ASPA	0	0	0	0	0	0	0
ASPDH	0	0	0	0	0	0	0
ASPG	0	0	0.206012245631511	0	0	0.206012245631511	0.0216620193114524
ASPH	0.574878579755919	0	0.340260480708051	0	0	0.91513906046397	0.401454993186393
ASPHD1	0	0	0	0	0	0	0
ASPHD2	0	0	0	0	0	0	0
ASPM	0.783144042965314	0	0	0	0	0.783144042965314	0.49815331722481
ASPN	0	0	0	0	0	0	0
ASPRV1	0.552204578544894	0	0	0	0	0.552204578544894	0.351254082898068
ASPSCR1	0.579654590797346	0	0	0	0.0777305192059004	0.657385110003246	0.445590490831452
ASRGL1	0.497711210443306	0	0	0.5	0	0.997711210443306	0.341910355687528
ASS1	0.514847160194665	0	0	0	0	0.514847160194665	0.327491248919715
ASS1P1	0	0	0	0	0	0	0
ASS1P2	0	0	0	0	0	0	0
ASS1P3	0	0	0	0	0	0	0
ASS1P4	0	0	0	0	0	0	0
ASS1P5	0	0	0	0	0	0	0
ASS1P6	0	0	0	0	0	0	0
ASS1P7	0	0	0	0	0	0	0
ASS1P8	0	0	0	0	0	0	0
ASS1P9	0	0	0	0	0	0	0
ASS1P10	0	0	0	0	0	0	0
ASS1P11	0	0	0	0	0	0	0
ASS1P12	0	0	0	0	0	0	0
ASS1P13	0	0	0	0	0	0	0
ASS1P14	0	0	0	0	0	0	0
ASTE1	0	0	0	1	0	1	0.0506383671321862
ASTL	0.498791753818075	0	0	0	0	0.498791753818075	0.317278499403538
ASTN1	0.457116763800055	0	0	0	0	0.457116763800055	0.290769283494573
ASTN2	0	0	0	0	0	0	0
ASVS1	0	0	0	0	0	0	0
ASXL1	0.646266565061907	0	0	0	0.0644336345466898	0.710700199608597	0.474811333965072
ASXL2	0.662794282111541	0	0	0	0.402676536065909	1.06547081817745	0.819847326644503
ASXL3	0.440768628223223	0	0	0	0	0.440768628223223	0.280370330656722
ASZ1	0	0	0	0	0	0	0
ATAD1	0.569545347264841	0	0	0	0.0767076819244225	0.646253029189263	0.438148472685649
ATAD2	0.309271232544839	0	0	0.5	0	0.809271232544839	0.222044794644055
ATAD2B	0	0	0.454708584546035	0	0	0.454708584546035	0.0478122361577363
ATAD3A	0.597856486759672	0	0	0	0	0.597856486759672	0.380292993069338
ATAD3B	0.501786800426802	0	0	0	0	0.501786800426802	0.319183630926637
ATAD3C	0.599217127518002	0	0	0	0	0.599217127518002	0.381158488648857
ATAD5	0.42254473470585	0	0	0	0	0.42254473470585	0.268778219231017
ATAT1	0.582195474449409	1	0	1	0	2.58219547444941	0.343202421834167
ATCAY	0.755017537758208	0	0	0	0	0.755017537758208	0.480262212776376
ATD	0	0	0	0	0	0	0
ATE1	0.452486400367692	0	0	0.5	0	0.952486400367692	0.313143120129271
ATF1	0.414724212447951	0	0	0.5	0.390042754819236	1.30476696726719	0.674875767397015
ATF1P1	0	0	0	0	0	0	0
ATF2	0.615112192993603	0	0	0	0.281797134231004	0.896909327224607	0.669967094826808
ATF3	0.703505977211128	0	0	0.5	0.37648454939754	1.57999052660867	0.845159060200093
ATF4	0.657565966507421	0	0	0.5	0	1.15756596650742	0.44359302533535
ATF4P1	0	0	0	0	0	0	0
ATF4P2	0	0	0	0	0	0	0
ATF4P3	0	0	0	0	0	0	0
ATF4P4	0	0	0	0	0	0	0
ATF5	0.535603754683133	0	0	0	0	0.535603754683133	0.340694396529149
ATF6	0.284443372712719	0	0	0	0	0.284443372712719	0.180932755541281
ATF6B	0.244209875102044	0	0	0	0.082988220499077	0.327198095601121	0.237415956729611
ATF7	0.229405819017368	0	0	0	0.075173426002206	0.304579245019574	0.220270338623689
ATF7IP	0.607460366498417	0	0	0.5	0.0756848446429448	1.18314521114136	0.486573589046886
ATF7IP2	0.591851132568838	0	0.29000223635399	0.5	0.583856297943389	1.96570966686622	1.00972058339134
ATG2A	0.422033369874801	0	0	0	0	0.422033369874801	0.268452943071175
ATG2B	0.689647121602073	0	0	0	0	0.689647121602073	0.438680475739545
ATG3	0.574072359352727	0	0	0	0	0.574072359352727	0.365164049586342
ATG3P1	0	0	0	0	0	0	0
ATG4A	0.506370600086722	0	0	0	0	0.506370600086722	0.322099358916391
ATG4AP1	0	0	0	0	0	0	0
ATG4B	0.721439583842702	0	0	0	0.0741505887207283	0.79559017256343	0.532238533173307
ATG4C	0.453283393536812	0	0	0	0	0.453283393536812	0.288330899228053
ATG4D	0	0	0	0	0	0	0
ATG5	0.691229517468568	0	0	0.25	0.094095915709544	1.03532543317811	0.545407642075364
ATG7	0.63379829079994	0	0	0	0	0.63379829079994	0.403155363115478
ATG9A	0.469478857838409	0	0	0	0	0.469478857838409	0.298632738766139
ATG9B	0.456354166063016	0	0	0.5	0	0.956354166063016	0.315603383127733
ATG10	0.494574364342233	0	0	0	0	0.494574364342233	0.314595842775691
ATG12	0.640897474963505	0	0	0	0.0613651227022566	0.702262597665762	0.468361323877025
ATG12P1	0	0	0	0	0	0	0
ATG12P2	0	0	0	0	0	0	0
ATG13	0.671445910121046	0	0	0	0	0.671445910121046	0.427102792223684
ATG14	0.679459622149609	0	0	0	0	0.679459622149609	0.4322002672874
ATG16L1	0.57278586575962	0	0	0.5	0	1.07278586575962	0.389664902148386
ATG16L2	0.673585138668041	0	0	0	0	0.673585138668041	0.42846354291388
ATG101	0.496225526371148	0	0	0	0.103812869883583	0.600038396254731	0.41831724340617
ATHS	0	0	0	0	0	0	0
ATIC	0.527063398662927	0	0	0	0	0.527063398662927	0.33526192632145
ATL1	0.487599086826507	0	0	0	0.316125657417272	0.803724744243779	0.622807726607381
ATL2	0.499097496842027	0	0	0	0.120178266387226	0.619275763229253	0.436329492103633
ATL3	0.367402614344606	0	0	0	0	0.367402614344606	0.233702640959677
ATM	0.645757604940704	0	0	0	0	0.645757604940704	0.410762612464394
ATMIN	0.81145008468952	0	0	0.5	0	1.31145008468952	0.541477807361359
ATN1	0.575859901507888	0	0	0	0.0972854776217675	0.673145379129656	0.462516598682081
ATOH1	0.675406400893563	0	0	0	0	0.675406400893563	0.429622037098097
ATOH7	0	0	0	0	0	0	0
ATOH8	0	0	0	0	0.103812869883583	0.103812869883583	0.102671106180347
ATOX1	0.302753091260459	0	0	0	0	0.302753091260459	0.192579459763755
ATP1A1	0.659538732120735	0	0	0.5	0	1.15953873212074	0.444847889933002
ATP1A2	0.472723710225588	0	0	0	0	0.472723710225588	0.300696770274899
ATP1A3	0.509313378254219	0	0	0	0	0.509313378254219	0.323971242791603
ATP1A4	0.574499731246067	0	0	1	0	1.57449973124607	0.41607426546496
ATP1B1	0.577654968155146	0	0	0	0.388737637321574	0.96639260547672	0.751905115309335
ATP1B1P1	0	0	0	0	0	0	0
ATP1B2	0	0	0	0	0	0	0
ATP1B3	0.369668435686712	0	0	0.5	0	0.869668435686712	0.260463100147986
ATP1B3P1	0	0	0	0	0	0	0
ATP1B4	0.495557872566238	0	0	0	0	0.495557872566238	0.315221446569408
ATP2A1	0.47175110861706	0	0	0	0	0.47175110861706	0.300078104115105
ATP2A2	0.619441393676299	0	0.29000223635399	0	0.537321577568229	1.44676520759852	0.95592848437722
ATP2A3	0.458258694945533	0	0	0	0.133495723774178	0.591754418719711	0.423523158710987
ATP2B1	0.563992055799048	0	0	0	0.390499232194164	0.954491287993212	0.744956437507855
ATP2B2	0.510988082244792	0	0	0	0	0.510988082244792	0.325036512145009
ATP2B3	0.450578189005423	0	0	0.5	0	0.950578189005423	0.311929318110831
ATP2B4	0.421919990819312	0	0	0	0.355480393805183	0.777400384624495	0.619951541848965
ATP2C1	0.475291788068668	0	0	0.5	0.335102186222482	1.31039397429115	0.659066129358763
ATP2C2	0	0	0	0.5	0.305390374307455	0.805390374307455	0.327350786990008
ATP3	0	0	0	0	0	0	0
ATP4A	0.651057840891669	0	0	0	0	0.651057840891669	0.414134061362926
ATP4B	0.440768628223223	0	0	0	0	0.440768628223223	0.280370330656722
ATP5BL2	0	0	0	0	0	0	0
ATP5F1A	0.656923492129446	0	0	0	0	0.656923492129446	0.417865167598145
ATP5F1AP1	0	0	0	0	0	0	0
ATP5F1AP2	0	0	0	0	0	0	0
ATP5F1AP3	0	0	0	0	0	0	0
ATP5F1AP4	0	0	0	0	0	0	0
ATP5F1AP7	0	0	0	0	0	0	0
ATP5F1AP8	0	0	0	0	0	0	0
ATP5F1AP10	0	0	0	0	0	0	0
ATP5F1B	0.627797150606786	0	0.29000223635399	0	0	0.917799386960776	0.429831571367229
ATP5F1BP1	0	0	0	0	0	0	0
ATP5F1C	0.580874203903029	0	0	0	0	0.580874203903029	0.369490662878515
ATP5F1CP1	0	0	0	0	0	0	0
ATP5F1D	0.493805893235899	0	0	0	0	0.493805893235899	0.314107022827113
ATP5F1E	0.384026462934537	0	0	0	0.0623879599837343	0.446414422918271	0.305978772537638
ATP5F1EP1	0	0	0	0	0	0	0
ATP5F1EP2	0	0	0	0	0	0	0
ATP5IF1	0.518374562134545	0	0	0.5	0.435823087533028	1.45419764966757	0.786083972380354
ATP5MC1	0.388015111800687	0	0	0	0	0.388015111800687	0.246814129294767
ATP5MC1P1	0	0	0	0	0	0	0
ATP5MC1P2	0	0	0	0	0	0	0
ATP5MC1P3	0	0	0	0	0	0	0
ATP5MC1P4	0	0	0	0	0	0	0
ATP5MC1P5	0	0	0	0	0	0	0
ATP5MC1P6	0	0	0	0	0	0	0
ATP5MC1P7	0	0	0	0	0	0	0
ATP5MC1P8	0	0	0	0	0	0	0
ATP5MC2	0	0	0	0.5	0.0593194481393012	0.559319448139301	0.0839862194095261
ATP5MC2P1	0	0	0	0	0	0	0
ATP5MC2P2	0	0	0	0	0	0	0
ATP5MC2P3	0	0	0	0	0	0	0
ATP5MC2P4	0	0	0	0	0	0	0
ATP5MC3	0.314078047215781	0	0	0	0	0.314078047215781	0.199783197603868
ATP5ME	0.500393337795299	0	0	0	0.304855828008256	0.805249165803555	0.61980019376489
ATP5MF	0.542121745994525	0	0	0.5	0.0552280990133902	1.09734984500792	0.424780320560599
ATP5MFP1	0	0	0	0	0	0	0
ATP5MFP2	0	0	0	0	0	0	0
ATP5MFP3	0	0	0	0	0	0	0
ATP5MFP4	0	0	0	0	0	0	0
ATP5MFP5	0	0	0	0	0	0	0
ATP5MFP6	0	0	0	0	0	0	0
ATP5MG	0.564468714706338	0	0	0	0	0.564468714706338	0.359055227740577
ATP5MGL	0	0	0	0	0	0	0
ATP5MGP1	0	0	0	0	0	0	0
ATP5MGP2	0	0	0	0	0	0	0
ATP5MGP3	0	0	0	0	0	0	0
ATP5MGP4	0	0	0	0	0	0	0
ATP5MGP5	0	0	0	0	0	0	0
ATP5MGP6	0	0	0	0	0	0	0
ATP5MGP7	0	0	0	0	0	0	0
ATP5MGP8	0	0	0	0	0	0	0
ATP5MJ	0	0	0	0	0.0593194481393012	0.0593194481393012	0.058667035843433
ATP5MK	0.616092316458912	0	0	0	0.103812869883582	0.719905186342494	0.494563803210435
ATP5MKP1	0	0	0	0	0	0	0
ATP5PB	0.551262104217317	0	0	0.5	0	1.05126210421732	0.375973764090494
ATP5PBP1	0	0	0	0	0	0	0
ATP5PBP2	0	0	0	0	0	0	0
ATP5PBP3	0	0	0	0	0	0	0
ATP5PBP4	0	0	0	0	0	0	0
ATP5PBP5	0	0	0	0	0	0	0
ATP5PBP6	0	0	0	0	0	0	0
ATP5PBP7	0	0	0	0	0	0	0
ATP5PD	0.470832071527241	0	0	0	0	0.470832071527241	0.299493510030456
ATP5PDP1	0	0	0	0	0	0	0
ATP5PDP2	0	0	0	0	0	0	0
ATP5PDP3	0	0	0	0	0	0	0
ATP5PDP4	0	0	0	0	0	0	0
ATP5PF	0.278421159708468	0	0	0	0	0.278421159708468	0.177102061287715
ATP5PFP1	0	0	0	0	0	0	0
ATP5PO	0.522160639626767	0	0	0	0	0.522160639626767	0.332143310149424
ATP5POP1	0	0	0	0	0	0	0
ATP6AP1	0.622306209096283	0	0	0	0.0848903801762444	0.707196589272527	0.479802049009681
ATP6AP1L	0	0	0	0	0	0	0
ATP6AP2	0.533079108677844	0	0	0	0	0.533079108677844	0.339088484061769
ATP6V1A	0.524050478396641	0	0	0	0	0.524050478396641	0.333345425469957
ATP6V1A2	0	0	0	0	0	0	0
ATP6V1B1	0.67092711183841	0	0	0.5	0	1.17092711183841	0.452091971255123
ATP6V1B2	0.600798967514302	0	0.29000223635399	0.5	0	1.39080120386829	0.437977369542252
ATP6V1C1	0.291890240699875	0	0	0.5	0	0.791890240699875	0.210988848012013
ATP6V1C2	0	0	0	0	0	0	0
ATP6V1D	0.536264146925855	0	0	0	0.398951969420883	0.935216116346738	0.735678649441371
ATP6V1E1	0.433953731264668	0	0	0.5	0	0.933953731264668	0.30135459837056
ATP6V1E1P1	0	0	0	0	0	0	0
ATP6V1E1P2	0	0	0	0	0	0	0
ATP6V1E1P3	0	0	0	0	0	0	0
ATP6V1E2	0.411651556203458	0	0	1	0	1.41165155620346	0.312487499620053
ATP6V1F	0.53210650285203	0	0	0	0	0.53210650285203	0.338469815219384
ATP6V1FNB	0	0	0	0	0	0	0
ATP6V1G1	0.179766716025326	0	0	0.5	0	0.679766716025326	0.139667733770915
ATP6V1G1P1	0	0	0	0	0	0	0
ATP6V1G1P2	0	0	0	0	0	0	0
ATP6V1G1P3	0	0	0	0	0	0	0
ATP6V1G1P4	0	0	0	0	0	0	0
ATP6V1G1P5	0	0	0	0	0	0	0
ATP6V1G1P6	0	0	0	0	0	0	0
ATP6V1G1P7	0	0	0	0	0	0	0
ATP6V1G2	0.421743975721165	0	0	0	0	0.421743975721165	0.268268861153022
ATP6V1G3	0.568226491968858	0	0	0	0	0.568226491968858	0.361445527744173
ATP6V1H	0.528972983967653	0	0	0	0	0.528972983967653	0.336476602296601
ATP6V0A1	0.491890238735237	0	0	0	0	0.491890238735237	0.312888486272141
ATP6V0A2	0.544179055720599	0	0	0	0	0.544179055720599	0.34614909505669
ATP6V0A4	0	0	0	0	0	0	0
ATP6V0B	0	0	0	0	0	0	0
ATP6V0C	0.56202105913424	0	0	0	0	0.56202105913424	0.357498288434689
ATP6V0CP1	0	0	0	0	0	0	0
ATP6V0CP2	0	0	0	0	0	0	0
ATP6V0CP3	0	0	0	0	0	0	0
ATP6V0CP4	0	0	0	0	0	0	0
ATP6V0D1	0.499426764596074	0	0	0	0.0669907277503841	0.566417492346458	0.383936370544837
ATP6V0D2	0.430671559219752	0	0	0	0	0.430671559219752	0.273947644481033
ATP6V0E1	0.402783714960891	0	0	0	0	0.402783714960891	0.256208350857349
ATP6V0E1P1	0	0	0	0	0	0	0
ATP6V0E1P2	0	0	0	0	0	0	0
ATP6V0E1P3	0	0	0	0	0	0	0
ATP6V0E1P4	0	0	0	0	0	0	0
ATP6V0E2	0	0	0	0	0	0	0
ATP7A	0.566384817172823	0	0	0	0	0.566384817172823	0.360274049243972
ATP7B	0	0	0	0	0	0	0
ATP7BP1	0	0	0	0	0	0	0
ATP8A1	0	0	0	0	0	0	0
ATP8A2	0.661264343312308	0	0	0	0	0.661264343312308	0.420626357491302
ATP8A2P1	0	0	0	0	0	0	0
ATP8A2P2	0	0	0	0	0	0	0
ATP8A2P3	0	0	0	0	0	0	0
ATP8B1	0	0	0	0	0.139889152592373	0.139889152592373	0.138350611589842
ATP8B2	0.283944815807805	0	0	0.5	0.380178969157521	1.16412378496533	0.581932461861991
ATP8B3	0	0	0	0	0	0	0
ATP8B4	0	0	0	0	0	0	0
ATP8B5P	0	0	0	0	0	0	0
ATP9A	0.563704676549549	0	0	0	0.457520179922056	1.02122485647161	0.81105746939011
ATP9B	0	0	0	0	0.361992919936903	0.361992919936903	0.358011618030158
ATP10A	0.457116763800055	0	0.488415387211295	0	0	0.94553215101135	0.342125762413335
ATP10B	0	0	0	0	0	0	0
ATP10D	0	0	0.29000223635399	0.5	0	0.79000223635399	0.0558126817802771
ATP11A	0	0	0.340260480708051	0	0	0.340260480708051	0.0357781115458821
ATP11AUN	0	0	0	0	0	0	0
ATP11B	0	0	0	0	0.0664793091096452	0.0664793091096452	0.0657481506102926
ATP11C	0.37966364828103	0	0	0	0	0.37966364828103	0.241501812495106
ATP12A	0.551050536027307	0	0	0	0.0966530089132384	0.647703544940545	0.446109994657221
ATP13A1	0.561613332363838	0	0	0	0.078753356487378	0.640366688851216	0.435126140331692
ATP13A2	0.455827426111122	0	0	0	0	0.455827426111122	0.289949143377905
ATP13A3	0.517007647652157	0	0	0.5	0.364767973097643	1.3817756207498	0.714940856204575
ATP13A4	0	0	0	0	0	0	0
ATP13A5	0	0	0	0	0	0	0
ATP23	0.513040672716883	0	0	0	0	0.513040672716883	0.326342152865591
ATPAF1	0.30468517590551	0	0	0.5	0.113529824057621	0.918214999963131	0.33140882150978
ATPAF2	0.425362840871941	0	0	0.5	0	0.925362840871941	0.295889983545876
ATPSCKMT	0.426277119507425	0	0	0	0	0.426277119507425	0.271152367239631
ATR	0.620979572926686	0	0.454708584546035	0	0.148957458648695	1.22464561612142	0.590132870083852
ATRAID	0.413223103952711	0	0	0	0	0.413223103952711	0.262848784763204
ATRIP	0.553968182964961	0	0	0	0	0.553968182964961	0.352375901291531
ATRN	0.414380368280515	0	0	0	0	0.414380368280515	0.263584913792059
ATRNL1	0.429576484425642	0	0	0	0	0.429576484425642	0.273251073848599
ATRX	0.596111207082124	0	0	0	0	0.596111207082124	0.379182830936758
ATXN1	0.594294366574845	0	0.29000223635399	0	0.349957374353319	1.23425397728215	0.754629090422836
ATXN1L	0.287987735729217	0	0	0	0	0.287987735729217	0.183187303998845
ATXN2	0.511832561195729	0	0.29000223635399	0.5	0.497910560059714	1.79974535760943	0.873820758999639
ATXN2L	0.474659020621291	0	0	0.5	0.113529824057621	1.08818884467891	0.439528183901931
ATXN3	0.669678097602103	0	0	0	0	0.669678097602103	0.42597829708329
ATXN3L	0.649439410235735	0	0	0	0	0.649439410235735	0.413104587146536
ATXN7	0.576134291537039	0	0	0	0	0.576134291537039	0.366475632515094
ATXN7L1	0.479580236229186	0	0.29000223635399	0	0	0.769582472583176	0.335551664331918
ATXN7L2	0.357976885718901	0	0	0	0	0.357976885718901	0.227706990447702
ATXN7L3	0.398369820438683	0	0	0	0	0.398369820438683	0.253400698525866
ATXN7L3B	0.555051885589255	0	0	0	0.49608387492487	1.05113576051412	0.843693040408694
ATXN7L3P1	0	0	0	0	0	0	0
ATXN8	0	0	0	0	0	0	0
ATXN8OS	0	0	0	0	0	0	0
ATXN10	0.734897284205745	0	0	0	0.174900060946285	0.90979734515203	0.640440297828735
AUH	0.244161657267418	0	0	0	0.0731277514392505	0.317289408706668	0.227633264854364
AUNIP	0.614386851964311	0	0	0.25	0	0.864386851964311	0.40346745288413
AUP1	0.541799489516543	0	0	0	0	0.541799489516543	0.344635466997134
AURKA	0.714568826624556	0	0	0.25	0	0.964568826624556	0.467192617432618
AURKAIP1	0.426919802290933	0	0	0	0.143192105220475	0.570111907511408	0.413178411374352
AURKAP1	0	0	0	0	0	0	0
AURKAP2	0	0	0	0	0	0	0
AURKB	0.66475589707402	0	0	0	0	0.66475589707402	0.422847314292658
AURKBP1	0	0	0	0	0	0	0
AURKC	0.662726965720593	0	0	1.5	0	2.16272696572059	0.497514273696514
AUTS1	0	0	0	0	0	0	0
AUTS2	0.633954020289182	0	0.29000223635399	0	0.164160269490769	1.08811652613394	0.596102707728096
AUXN	0	0	0	0	0	0	0
AVEN	0	0	0	0.75	0	0.75	0.0379787753491397
AVIL	0.719316101540585	0	0	0	0	0.719316101540585	0.457552739287747
AVL9	0.643342195104052	0	0.29000223635399	0.5	0.0593194481393012	1.49266387959734	0.52370590210478
AVP	0.378570559075189	0	0	0	0.351180629735475	0.729751188810664	0.588124749379633
AVPI1	0.229405819017368	0	0	0	0	0.229405819017368	0.145923691510781
AVPR1A	0	0	0.29000223635399	0	0	0.29000223635399	0.030493498214184
AVPR1B	0	0	0	0	0.313540790342669	0.313540790342669	0.310092378847076
AVPR2	0.62753284664522	0	0	0	0	0.62753284664522	0.399169950958421
AVR	0	0	0	0	0	0	0
AVRR	0	0	0	0	0	0	0
AVSD1	0	0	0	0	0	0	0
AWAT1	0	0	0	0	0	0	0
AWAT2	0.483366641097262	0	0	0	0	0.483366641097262	0.307466675972762
AXDND1	0.433321147286344	1	0.29000223635399	2.5	0	4.22332338364033	0.35495538730711
AXIN1	0.776283591990586	0	0	0	0	0.776283591990586	0.493789424730935
AXIN2	0.721643963849373	0	0	0	0	0.721643963849373	0.459033478803781
AXL	0.564495304372828	0	0	0	0	0.564495304372828	0.359072141270961
AZF1	0	0	0	0	0	0	0
AZF2	0	0	0	0	0	0	0
AZGP1	0.531192898173303	0	0	0	0	0.531192898173303	0.337888676659463
AZGP1P1	0	0	0	0	0	0	0
AZGP1P2	0	0	0	0	0	0	0
AZI2	0.533250302301597	0	0.29000223635399	0	0.0848903801762444	0.908142918831831	0.453647608971973
AZIN1	0.536628850891756	0	0	0.5	0.608166797399492	1.64479564829125	0.96814364237847
AZIN2	0	0	0	0	0	0	0
AZU1	0	0	0	0.5	0	0.5	0.0253191835660931
AZU1P1	0	0	0	0	0	0	0
B2M	0.445819688369315	0	0	0	0	0.445819688369315	0.28358328029208
B2MR	0	0	0	0	0	0	0
B3GALNT1	0	0	0	0	0	0	0
B3GALNT1P1	0	0	0	0	0	0	0
B3GALNT2	0.604331780941291	0	0	0	0	0.604331780941291	0.384411889593617
B3GALNT2P1	0	0	0	0	0	0	0
B3GALT1	0	0	0	0	0.242359026344521	0.242359026344521	0.239693492295207
B3GALT2	0	0	0	0	0	0	0
B3GALT4	0.644342696750142	0	0	0	0.0828447056132889	0.727187402363431	0.491796153482261
B3GALT5	0	0	0	0	0	0	0
B3GALT6	0.306392498749708	0	0	0	0	0.306392498749708	0.194894465451135
B3GALT9	0	0	0	0.5	0	0.5	0.0253191835660931
B3GAT1	0.489144231005817	0	0	0	0	0.489144231005817	0.31114176691467
B3GAT2	0	0	0	0	0	0	0
B3GAT3	0.241942799835586	0	0	0	0	0.241942799835586	0.153898391233876
B3GAT3P1	0	0	0	0	0	0	0
B3GLCT	0.570119593773746	0	0	0	0	0.570119593773746	0.362649718662077
B3GNT2	0.46014724109413	0	0	0	0	0.46014724109413	0.292696952268125
B3GNT2P1	0	0	0	0	0	0	0
B3GNT3	0.423802924861323	0	0	0	0	0.423802924861323	0.269578546584942
B3GNT4	0	0	0.29000223635399	0	0	0.29000223635399	0.030493498214184
B3GNT5	0.629014154545054	0	0	0	0.468881631923075	1.09789578646813	0.863836939516463
B3GNT6	0	0	0	0	0	0	0
B3GNT7	0	0	0	0	0.485335046987473	0.485335046987473	0.479997193008676
B3GNT8	0	0	0	0	0	0	0
B3GNT9	0	0	0	0	0	0	0
B3GNTL1	0	0	0	0.5	0	0.5	0.0253191835660931
B3GNTL1P1	0	0	0	0	0	0	0
B3GNTL1P2	0	0	0	0	0	0	0
B4GALNT1	0.407463011237661	0	0	0	0	0.407463011237661	0.25918482368312
B4GALNT2	0.604729035766332	0	0	0	0	0.604729035766332	0.384664581050132
B4GALNT2P1	0	0	0	0	0	0	0
B4GALNT3	0	0	0.29000223635399	0	0.114552661339099	0.404554897693089	0.143786276544821
B4GALNT4	0.45335880602771	0	0	0	0	0.45335880602771	0.288378868669739
B4GALT1	0.654148812111089	0	0	0.5	0.360008277747754	1.51415708985884	0.797468197037246
B4GALT2	0.706110113177222	0	0	0.5	0	1.20611011317722	0.474471671368134
B4GALT3	0.510447450222462	0	0	0	0	0.510447450222462	0.324692619297019
B4GALT4	0	0	0	0	0	0	0
B4GALT5	0.253275223672123	0	0.454708584546035	0	0.388911093548804	1.09689490176696	0.593552853359006
B4GALT6	0	0	0	0	0	0	0
B4GALT7	0.282897288873709	0	0	0.5	0	0.782897288873709	0.205268484275497
B4GAT1	0.214226613834168	0	0	0	0	0.214226613834168	0.136268288417608
B9D1	0.852291633148549	1	0	0.5	0.781680257651247	3.1339718907998	1.26277292949489
B9D2	0.822442171625694	1	0	1.5	0.596853662085016	3.91929583371071	1.11163041012157
BAALC	0	0	0	0	0.135520825609392	0.135520825609392	0.134030328719297
BAAT	0.486060588159966	0	0	0	0	0.486060588159966	0.309180279846492
BABAM1	0.501330016454358	0	0	0	0	0.501330016454358	0.318893073329765
